"location_name","requested_latitude","requested_longitude","start_date_utc","end_date_utc","time_utc","temperature_C","relative_humidity_percent","precipitation_mm","wind_speed_m_s","dew_point_C","precipitation_interval_start_utc","precipitation_interval_end_utc","source_hour_present","missing_fields","completeness_status","expected_hours","source_hours","complete_hours","provider","dataset","requested_model","constituent","classification","source_latitude","source_longitude","source_elevation_m","retrieved_at_utc","source_issued_at_utc","source_updated_at_utc","cell_selection","downscaling","interval_semantics","calculation_version","attribution","source_url","request_url"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T10:00:00.000Z",26.1,84,0,4.18,23.2,"2020-07-15T09:00:00.000Z","2020-07-15T10:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T11:00:00.000Z",26.3,82,0,4.03,23,"2020-07-15T10:00:00.000Z","2020-07-15T11:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T12:00:00.000Z",26.1,82,0,3.79,22.9,"2020-07-15T11:00:00.000Z","2020-07-15T12:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T13:00:00.000Z",26.6,81,0,5.24,23.1,"2020-07-15T12:00:00.000Z","2020-07-15T13:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T14:00:00.000Z",27.9,77,0,6.38,23.6,"2020-07-15T13:00:00.000Z","2020-07-15T14:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T15:00:00.000Z",31.3,53,0,6.18,20.5,"2020-07-15T14:00:00.000Z","2020-07-15T15:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T16:00:00.000Z",32.5,50,0,5.44,20.8,"2020-07-15T15:00:00.000Z","2020-07-15T16:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T17:00:00.000Z",34.3,44,0,4.46,20.3,"2020-07-15T16:00:00.000Z","2020-07-15T17:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T18:00:00.000Z",35.3,42,0,3.9,20.5,"2020-07-15T17:00:00.000Z","2020-07-15T18:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T19:00:00.000Z",36.4,40,0,4.03,20.6,"2020-07-15T18:00:00.000Z","2020-07-15T19:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T20:00:00.000Z",37.4,37,0,4.21,20.2,"2020-07-15T19:00:00.000Z","2020-07-15T20:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T21:00:00.000Z",38.5,30,0,4.22,17.8,"2020-07-15T20:00:00.000Z","2020-07-15T21:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T22:00:00.000Z",38.1,33,0,4.39,18.8,"2020-07-15T21:00:00.000Z","2020-07-15T22:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"Austin, Travis, Texas, United States",30.26715,-97.74306,"2020-07-15","2020-07-15","2020-07-15T23:00:00.000Z",38.3,31,0,4.3,18.1,"2020-07-15T22:00:00.000Z","2020-07-15T23:00:00.000Z",true,"","complete",24,24,24,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",30.25,-97.75,157,"2026-09-11T01:13:37.412Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=30.26715&longitude=-97.74306&start_date=2020-07-15&end_date=2020-07-15&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
