"location_name","requested_latitude","requested_longitude","start_date_utc","end_date_utc","time_utc","temperature_C","relative_humidity_percent","precipitation_mm","wind_speed_m_s","dew_point_C","precipitation_interval_start_utc","precipitation_interval_end_utc","source_hour_present","missing_fields","completeness_status","expected_hours","source_hours","complete_hours","provider","dataset","requested_model","constituent","classification","source_latitude","source_longitude","source_elevation_m","retrieved_at_utc","source_issued_at_utc","source_updated_at_utc","cell_selection","downscaling","interval_semantics","calculation_version","attribution","source_url","request_url"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T05:00:00.000Z",11.9,51,0,3.62,2,"2020-03-10T04:00:00.000Z","2020-03-10T05:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T06:00:00.000Z",11.4,55,0,3.64,2.6,"2020-03-10T05:00:00.000Z","2020-03-10T06:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T07:00:00.000Z",10.8,56,0,3.58,2.2,"2020-03-10T06:00:00.000Z","2020-03-10T07:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T08:00:00.000Z",10,58,0,3.28,2,"2020-03-10T07:00:00.000Z","2020-03-10T08:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T09:00:00.000Z",9.6,62,0,3.18,2.7,"2020-03-10T08:00:00.000Z","2020-03-10T09:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T10:00:00.000Z",8.8,60,0,2.69,1.6,"2020-03-10T09:00:00.000Z","2020-03-10T10:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T11:00:00.000Z",9,62,0,2.83,2.1,"2020-03-10T10:00:00.000Z","2020-03-10T11:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T12:00:00.000Z",9.2,64,0,3.41,2.7,"2020-03-10T11:00:00.000Z","2020-03-10T12:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T13:00:00.000Z",10.3,63,0,3.82,3.6,"2020-03-10T12:00:00.000Z","2020-03-10T13:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T14:00:00.000Z",11.7,61,0,3.83,4.3,"2020-03-10T13:00:00.000Z","2020-03-10T14:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T15:00:00.000Z",14,53,0,4.14,4.7,"2020-03-10T14:00:00.000Z","2020-03-10T15:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T16:00:00.000Z",14.8,53,0,4.62,5.2,"2020-03-10T15:00:00.000Z","2020-03-10T16:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T17:00:00.000Z",16,50,0,4.96,5.7,"2020-03-10T16:00:00.000Z","2020-03-10T17:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T18:00:00.000Z",16.4,50,0,5.95,6,"2020-03-10T17:00:00.000Z","2020-03-10T18:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T19:00:00.000Z",16.7,51,0,6.15,6.6,"2020-03-10T18:00:00.000Z","2020-03-10T19:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T20:00:00.000Z",16.5,56,0,6.52,7.8,"2020-03-10T19:00:00.000Z","2020-03-10T20:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T21:00:00.000Z",16.3,63,0,4.88,9.3,"2020-03-10T20:00:00.000Z","2020-03-10T21:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T22:00:00.000Z",17.3,67,1,3.72,11.2,"2020-03-10T21:00:00.000Z","2020-03-10T22:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-10T23:00:00.000Z",16.7,71,0,3.86,11.4,"2020-03-10T22:00:00.000Z","2020-03-10T23:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T00:00:00.000Z",16.4,71,0.2,4.25,11.1,"2020-03-10T23:00:00.000Z","2020-03-11T00:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T01:00:00.000Z",16.3,73,0.3,4.49,11.5,"2020-03-11T00:00:00.000Z","2020-03-11T01:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T02:00:00.000Z",16,77,0,4.52,12,"2020-03-11T01:00:00.000Z","2020-03-11T02:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T03:00:00.000Z",14.8,74,0,4.31,10.2,"2020-03-11T02:00:00.000Z","2020-03-11T03:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T04:00:00.000Z",14.3,71,0,5.02,9.2,"2020-03-11T03:00:00.000Z","2020-03-11T04:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T05:00:00.000Z",12.2,68,0,5.36,6.5,"2020-03-11T04:00:00.000Z","2020-03-11T05:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T06:00:00.000Z",10.5,67,0,4.86,4.7,"2020-03-11T05:00:00.000Z","2020-03-11T06:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T07:00:00.000Z",10.1,66,0,4.64,4.1,"2020-03-11T06:00:00.000Z","2020-03-11T07:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
"new-york-march-2020",40.7128,-74.006,"2020-03-01","2020-03-31","2020-03-11T08:00:00.000Z",9.2,67,0,4.14,3.4,"2020-03-11T07:00:00.000Z","2020-03-11T08:00:00.000Z",true,"","complete",744,744,744,"Open-Meteo","ERA5 (requested)","era5",,"modeled_reanalysis",40.75,-74,32,"2026-09-11T00:26:47.065Z",,,"land","provider default elevation adjustment","instant meteorology; precipitation sum over preceding hour ending at time","reanalysis-adapter-v1","Weather data by Open-Meteo; ERA5 by Copernicus Climate Change Service (C3S) / ECMWF","https://open-meteo.com/en/docs/historical-weather-api","https://archive-api.open-meteo.com/v1/archive?latitude=40.7128&longitude=-74.006&start_date=2020-03-01&end_date=2020-03-31&models=era5&hourly=temperature_2m%2Crelative_humidity_2m%2Cprecipitation%2Cwind_speed_10m%2Cdew_point_2m&timezone=GMT&timeformat=unixtime&temperature_unit=celsius&wind_speed_unit=ms&precipitation_unit=mm&cell_selection=land"
